,id,preferredName,firstName,lastName,affiliation,coAuthors,articleCount,trends,bioParagraphs,publicTopic,terms,photoUrl
57,37086445465,Nghi D. Q. Bui,Nghi,Bui,Singapore Management University,"[37086179761, 37086799392]",4,"[{'year': '2018', 'numRecords': 1}, {'year': '2019', 'numRecords': 3}]",,"learning (artificial intelligence),neural nets,Java,application program interfaces,pattern classification,programming languages,data mining,data structures,feature extraction,graph theory,invasive software,natural language processing,program verification,program visualisation,software libraries,sorting,source code (software),trees (mathematics),","[{'term': 'learning (artificial intelligence)', 'numRecords': 3}, {'term': 'neural nets', 'numRecords': 3}, {'term': 'Java', 'numRecords': 2}, {'term': 'application program interfaces', 'numRecords': 2}, {'term': 'pattern classification', 'numRecords': 2}, {'term': 'programming languages', 'numRecords': 2}, {'term': 'data mining', 'numRecords': 1}, {'term': 'data structures', 'numRecords': 1}, {'term': 'feature extraction', 'numRecords': 1}, {'term': 'graph theory', 'numRecords': 1}, {'term': 'invasive software', 'numRecords': 1}, {'term': 'natural language processing', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}, {'term': 'program visualisation', 'numRecords': 1}, {'term': 'software libraries', 'numRecords': 1}, {'term': 'sorting', 'numRecords': 1}, {'term': 'source code (software)', 'numRecords': 1}, {'term': 'trees (mathematics)', 'numRecords': 1}]",
58,37087233347,Haicheng Li,Haicheng,Li,"State Key Laboratory of Computer Science, Institute of Software Chinese Academy of Sciences; University of Chinese Academy of Sciences","[37087231512, 37086961859, 37087234357, 37087232101, 37086955367]",1,"[{'year': '2019', 'numRecords': 1}]",,"concurrency control,multi-threading,program diagnostics,security of data,","[{'term': 'concurrency control', 'numRecords': 1}, {'term': 'multi-threading', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'security of data', 'numRecords': 1}]",
59,37087231663,Tianjiao Du,Tianjiao,Du,Shanghai Jiao Tong University,"[37087235023, 37087227393, 37087226899, 37086964072, 37087234016]",1,"[{'year': '2019', 'numRecords': 1}]",,"graph theory,neural nets,query processing,question answering (information retrieval),software quality,source coding,","[{'term': 'graph theory', 'numRecords': 1}, {'term': 'neural nets', 'numRecords': 1}, {'term': 'query processing', 'numRecords': 1}, {'term': 'question answering (information retrieval)', 'numRecords': 1}, {'term': 'software quality', 'numRecords': 1}, {'term': 'source coding', 'numRecords': 1}]",
60,37667716900,R. Venkatesh,R,Venkatesh,"Tata Research Development and Design Center, India","[37087234587, 37072450900, 37085728040, 37087233489, 37391942400, 37671388400, 37275896800, 37085991361, 37085344369, 37671388800, 37087235159, 37273014100, 38547756000, 38256640600, 37289488000, 37072359200, 37072349200, 37712305300, 38234064600, 38547653700, 37671385700, 37072496200, 37426221900, 37296068000, 38235060000, 37072489800, 38232933600, 37085726237]",16,"[{'year': '2001', 'numRecords': 1}, {'year': '2003', 'numRecords': 1}, {'year': '2006', 'numRecords': 1}, {'year': '2009', 'numRecords': 1}, {'year': '2012', 'numRecords': 3}, {'year': '2013', 'numRecords': 3}, {'year': '2014', 'numRecords': 1}, {'year': '2015', 'numRecords': 2}, {'year': '2017', 'numRecords': 1}, {'year': '2018', 'numRecords': 1}, {'year': '2019', 'numRecords': 1}]",,"formal verification,formal specification,processor scheduling,program diagnostics,program slicing,program testing,program verification,reachability analysis,real-time systems,safety-critical software,software tools,embedded systems,C language,Unified Modeling Language,automotive engineering,decision tables,design engineering,formal languages,inference mechanisms,mechanical engineering computing,object-oriented programming,program compilers,program control structures,program debugging,software prototyping,","[{'term': 'formal verification', 'numRecords': 6}, {'term': 'formal specification', 'numRecords': 3}, {'term': 'processor scheduling', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program slicing', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 4}, {'term': 'program verification', 'numRecords': 4}, {'term': 'reachability analysis', 'numRecords': 2}, {'term': 'real-time systems', 'numRecords': 1}, {'term': 'safety-critical software', 'numRecords': 1}, {'term': 'software tools', 'numRecords': 3}, {'term': 'embedded systems', 'numRecords': 2}, {'term': 'C language', 'numRecords': 1}, {'term': 'Unified Modeling Language', 'numRecords': 1}, {'term': 'automotive engineering', 'numRecords': 1}, {'term': 'decision tables', 'numRecords': 1}, {'term': 'design engineering', 'numRecords': 1}, {'term': 'formal languages', 'numRecords': 1}, {'term': 'inference mechanisms', 'numRecords': 1}, {'term': 'mechanical engineering computing', 'numRecords': 1}, {'term': 'object-oriented programming', 'numRecords': 1}, {'term': 'program compilers', 'numRecords': 1}, {'term': 'program control structures', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 1}, {'term': 'software prototyping', 'numRecords': 1}]",
61,37085713748,MIchele Guerriero,MIchele,Guerriero,Politecnico di Milano,"[37295182400, 37085397450, 37086114758, 37085439624, 37313118700, 38548733800, 37073877400, 37086448567, 38252643400, 38271469800, 37086148949, 37892193900]",8,"[{'year': '2015', 'numRecords': 1}, {'year': '2016', 'numRecords': 1}, {'year': '2017', 'numRecords': 2}, {'year': '2018', 'numRecords': 3}, {'year': '2019', 'numRecords': 1}]",,"Big Data,cloud computing,data analysis,data privacy,Unified Modeling Language,application program interfaces,data flow analysis,inference mechanisms,program testing,programming languages,project management,rewriting systems,software architecture,software development management,software engineering,software maintenance,software tools,convergence,cost reduction,quality of service,resource allocation,service-oriented architecture,software cost estimation,time to market,","[{'term': 'Big Data', 'numRecords': 1}, {'term': 'cloud computing', 'numRecords': 1}, {'term': 'data analysis', 'numRecords': 2}, {'term': 'data privacy', 'numRecords': 2}, {'term': 'Unified Modeling Language', 'numRecords': 1}, {'term': 'application program interfaces', 'numRecords': 1}, {'term': 'data flow analysis', 'numRecords': 1}, {'term': 'inference mechanisms', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'programming languages', 'numRecords': 1}, {'term': 'project management', 'numRecords': 1}, {'term': 'rewriting systems', 'numRecords': 1}, {'term': 'software architecture', 'numRecords': 1}, {'term': 'software development management', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}, {'term': 'software maintenance', 'numRecords': 1}, {'term': 'software tools', 'numRecords': 1}, {'term': 'convergence', 'numRecords': 1}, {'term': 'cost reduction', 'numRecords': 1}, {'term': 'quality of service', 'numRecords': 1}, {'term': 'resource allocation', 'numRecords': 1}, {'term': 'service-oriented architecture', 'numRecords': 1}, {'term': 'software cost estimation', 'numRecords': 1}, {'term': 'time to market', 'numRecords': 1}]",
62,37087234293,Duling Lai,Duling,Lai,University of British Columbia,[37889229300],1,"[{'year': '2019', 'numRecords': 1}]",,"mobile computing,program testing,user interfaces,","[{'term': 'mobile computing', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'user interfaces', 'numRecords': 1}]",
63,37086359353,Artem Dinaburg,Artem,Dinaburg,Trail of Bits,"[37087232148, 37085796004, 37086357534, 37072473300, 37265320100, 37086876228, 37087233757, 37087230659]",2,"[{'year': '2018', 'numRecords': 1}, {'year': '2019', 'numRecords': 1}]","[""Artem Dinaburg is a principal security engineer at Trail of Bits. His current interests include automated program analysis and creating program analysis tools usable by software developers. He holds a bachelor's in computer science from Penn State and a master's in computer science from Georgia Tech. He has previously spoken at academic and industry computer security conferences such as ACM CCS, INFILTRATE, Blackhat, and ReCON. Contact at artem@trailofbits.com.""]","application program interfaces,cryptography,distributed databases,program debugging,program testing,security of data,software tools,","[{'term': 'application program interfaces', 'numRecords': 1}, {'term': 'cryptography', 'numRecords': 1}, {'term': 'distributed databases', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'security of data', 'numRecords': 1}, {'term': 'software tools', 'numRecords': 1}]",
64,37085761998,Dennis Reuling,Dennis,Reuling,University of Siegen,"[37303777800, 37314117400, 37689549500, 37085755471, 37085757169, 37087231894]",2,"[{'year': '2015', 'numRecords': 1}, {'year': '2019', 'numRecords': 1}]",,"software product lines,C language,automata theory,configuration management,program diagnostics,program testing,program verification,quality assurance,software maintenance,software quality,","[{'term': 'software product lines', 'numRecords': 2}, {'term': 'C language', 'numRecords': 1}, {'term': 'automata theory', 'numRecords': 1}, {'term': 'configuration management', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}, {'term': 'quality assurance', 'numRecords': 1}, {'term': 'software maintenance', 'numRecords': 1}, {'term': 'software quality', 'numRecords': 1}]",
65,37087233513,Lingmin Fan,Lingmin,Fan,Anhui University,"[37087230617, 37267454600, 37836069500, 37406542800, 37086803007, 37087235027]",1,"[{'year': '2019', 'numRecords': 1}]",,"cloud computing,scheduling,software performance evaluation,virtualisation,workflow management software,","[{'term': 'cloud computing', 'numRecords': 1}, {'term': 'scheduling', 'numRecords': 1}, {'term': 'software performance evaluation', 'numRecords': 1}, {'term': 'virtualisation', 'numRecords': 1}, {'term': 'workflow management software', 'numRecords': 1}]",
66,37297169700,Lars Grunske,L.,Grunske,Humboldt-Universität zu Berlin,"[37321026700, 37697832300, 38235695100, 37304165000, 38501961000, 37321025600, 38517020200, 37312613800, 37297166100, 37301997700, 37269137100, 37086994000, 37086590122, 37594738000, 38355971400, 37295848700, 37267454600, 37276628600, 37086021334, 37412871900, 37086017307, 38507196100, 38283119500, 37271265100, 38309674800, 37351767800, 37300782400, 37280005200, 37399959800, 37670924500, 37085358524, 37321029500, 37313448700, 37409195800, 37086463208, 37086461831, 37085652373, 37086446331, 37267516300, 38016156800, 37267603400, 38245015800, 37086446828, 37313447100, 37270425000, 38246346200, 37281794100, 37400523500, 38187896500]",27,"[{'year': '2005', 'numRecords': 2}, {'year': '2007', 'numRecords': 3}, {'year': '2008', 'numRecords': 2}, {'year': '2009', 'numRecords': 4}, {'year': '2010', 'numRecords': 2}, {'year': '2011', 'numRecords': 2}, {'year': '2012', 'numRecords': 2}, {'year': '2013', 'numRecords': 2}, {'year': '2014', 'numRecords': 1}, {'year': '2015', 'numRecords': 2}, {'year': '2016', 'numRecords': 1}, {'year': '2017', 'numRecords': 1}, {'year': '2018', 'numRecords': 2}, {'year': '2019', 'numRecords': 1}]","[""Authors' photographs and biographies not available at the time of publication.""]","program testing,public domain software,Linux,decision trees,embedded systems,learning (artificial intelligence),materials science computing,program diagnostics,program verification,regression analysis,software engineering,software fault tolerance,software maintenance,software quality,software reliability,source code (software),formal specification,formal verification,software architecture,probability,optimisation,quality of service,specification languages,Markov processes,Web services,","[{'term': 'program testing', 'numRecords': 3}, {'term': 'public domain software', 'numRecords': 2}, {'term': 'Linux', 'numRecords': 1}, {'term': 'decision trees', 'numRecords': 1}, {'term': 'embedded systems', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'materials science computing', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}, {'term': 'regression analysis', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}, {'term': 'software fault tolerance', 'numRecords': 2}, {'term': 'software maintenance', 'numRecords': 1}, {'term': 'software quality', 'numRecords': 4}, {'term': 'software reliability', 'numRecords': 1}, {'term': 'source code (software)', 'numRecords': 1}, {'term': 'formal specification', 'numRecords': 7}, {'term': 'formal verification', 'numRecords': 5}, {'term': 'software architecture', 'numRecords': 5}, {'term': 'probability', 'numRecords': 4}, {'term': 'optimisation', 'numRecords': 3}, {'term': 'quality of service', 'numRecords': 3}, {'term': 'specification languages', 'numRecords': 3}, {'term': 'Markov processes', 'numRecords': 2}, {'term': 'Web services', 'numRecords': 2}]",
67,37087232732,ZhiWei Wu,ZhiWei,Wu,East China Normal University,"[37087232891, 37087235622]",1,"[{'year': '2019', 'numRecords': 1}]",,"control engineering computing,formal specification,formal verification,railway safety,railways,safety-critical software,software engineering,","[{'term': 'control engineering computing', 'numRecords': 1}, {'term': 'formal specification', 'numRecords': 1}, {'term': 'formal verification', 'numRecords': 1}, {'term': 'railway safety', 'numRecords': 1}, {'term': 'railways', 'numRecords': 1}, {'term': 'safety-critical software', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}]",
68,38252456000,Chunrong Fang,Chunrong,Fang,Nanjing University,"[37086838261, 37536698700, 37087235110, 37085831034, 37085578581, 37085831030, 37085610142, 37086024333, 37085829966, 37267758900, 37085649857, 37085353197, 37086838158, 37085829947, 38252136700, 37085665249, 37276983200, 37087233372, 37085829698, 37675598900, 37537992700, 37087232747, 37085672386]",11,"[{'year': '2012', 'numRecords': 1}, {'year': '2015', 'numRecords': 1}, {'year': '2016', 'numRecords': 5}, {'year': '2018', 'numRecords': 1}, {'year': '2019', 'numRecords': 3}]","['Chunrong Fang is a Ph.D. student at the Software Institute, Nanjing University and a visiting Ph.D. student at the University of Maryland, College Park under the supervision of Prof. Atif Memon. He obtained his B.Eng. with honours from Nanjing University.', 'He has published extensively at premium conferences and in journals such as JSS and SEKE. His current research interest focuses on quality assurance for mobile programs.']","program testing,mobile computing,Android (operating system),program debugging,authoring languages,combinatorial mathematics,computer aided instruction,computer science education,computer vision,convolutional neural nets,crowdsourcing,distance measurement,distributed programming,educational courses,entropy,fault diagnosis,image classification,image matching,image recognition,learning (artificial intelligence),natural language processing,neural nets,pattern classification,security of data,smart phones,","[{'term': 'program testing', 'numRecords': 2}, {'term': 'mobile computing', 'numRecords': 4}, {'term': 'Android (operating system)', 'numRecords': 3}, {'term': 'program debugging', 'numRecords': 2}, {'term': 'authoring languages', 'numRecords': 1}, {'term': 'combinatorial mathematics', 'numRecords': 1}, {'term': 'computer aided instruction', 'numRecords': 1}, {'term': 'computer science education', 'numRecords': 1}, {'term': 'computer vision', 'numRecords': 1}, {'term': 'convolutional neural nets', 'numRecords': 1}, {'term': 'crowdsourcing', 'numRecords': 1}, {'term': 'distance measurement', 'numRecords': 1}, {'term': 'distributed programming', 'numRecords': 1}, {'term': 'educational courses', 'numRecords': 1}, {'term': 'entropy', 'numRecords': 1}, {'term': 'fault diagnosis', 'numRecords': 1}, {'term': 'image classification', 'numRecords': 1}, {'term': 'image matching', 'numRecords': 1}, {'term': 'image recognition', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'natural language processing', 'numRecords': 1}, {'term': 'neural nets', 'numRecords': 1}, {'term': 'pattern classification', 'numRecords': 1}, {'term': 'security of data', 'numRecords': 1}, {'term': 'smart phones', 'numRecords': 1}]",
